spring_displacement,mag2,interpolated_tension
0,317,0
0.0398406,318,0.10996
0.0798239,318,0.221507
0.119952,318,0.334663
0.160235,318,0.449271
0.200692,319,0.565006
0.241375,319,0.682988
0.282216,320,0.802715
0.323232,320,0.924231
0.364421,321,1.04726
0.405777,321,1.17156
0.44734,321,1.29791
0.489098,322,1.42642
0.53105,323,1.55688
0.573184,324,1.68926
0.615506,325,1.82362
0.658027,325,1.96001
0.70073,326,2.0984
0.743686,326,2.23929
0.786831,331,2.38301
0.830191,331,2.52844
0.873755,333,2.67577
0.917531,334,2.82566
0.961528,334,2.97835
1.00573,331,3.1333
1.05018,332,3.29064
1.09486,333,3.4506
1.13979,333,3.61385
1.18495,335,3.7803
1.23035,335,3.94949
1.27598,336,4.12122
1.32185,337,4.2959
1.36796,339,4.4737
1.41435,340,4.65484
1.46101,341,4.84005
1.50792,342,5.02798
1.55508,343,5.21891
1.60253,344,5.41452
1.65024,345,5.61302
1.69827,346,5.81667
1.74657,347,6.02332
1.79514,348,6.23481
1.84403,348,6.44974
1.89325,350,6.66977
1.94272,351,6.89482
1.99256,352,7.1238
2.04268,352,7.35773
2.09313,353,7.59644
2.14395,354,7.84083
2.19509,355,8.09093
2.24655,355,8.34589
2.29834,356,8.60664
2.35053,357,8.87373
2.40312,358,9.14747
2.45602,360,9.42725
2.50933,361,9.71378
2.56307,363,10.0074
2.61717,363,10.3085
2.67166,364,10.6165
2.72657,365,10.9326
2.78191,366,11.2573
2.83765,368,11.5892
2.89386,369,11.9306
2.95051,371,12.2812
