spring_displacement,mag2,interpolated_tension
0,361,0
0.0398406,360,0.10996
0.0798239,360,0.221507
0.119952,360,0.334663
0.160235,360,0.449271
0.200692,360,0.565006
0.241375,361,0.682988
0.282216,361,0.802715
0.323232,361,0.924231
0.364421,362,1.04726
0.405777,363,1.17156
0.44734,364,1.29791
0.489098,365,1.42642
0.53105,367,1.55688
0.573184,367,1.68926
0.615506,368,1.82362
0.658027,368,1.96001
0.70073,370,2.0984
0.743686,371,2.23929
0.786831,372,2.38301
0.830191,373,2.52844
0.873755,374,2.67577
0.917531,374,2.82566
0.961528,375,2.97835
1.00573,375,3.1333
1.05018,376,3.29064
1.09486,377,3.4506
1.13979,379,3.61385
1.18495,380,3.7803
1.23035,382,3.94949
1.27598,384,4.12122
1.32185,385,4.2959
1.36796,386,4.4737
1.41435,389,4.65484
1.46101,390,4.84005
1.50792,391,5.02798
1.55508,393,5.21891
1.60253,394,5.41452
1.65024,394,5.61302
1.69827,395,5.81667
1.74657,396,6.02332
1.79514,396,6.23481
1.84403,398,6.44974
1.89325,399,6.66977
1.94272,399,6.89482
1.99256,400,7.1238
2.04268,401,7.35773
2.09313,401,7.59644
2.14395,402,7.84083
2.19509,404,8.09093
2.24655,405,8.34589
2.29834,407,8.60664
2.35053,408,8.87373
2.40312,410,9.14747
2.45602,412,9.42725
2.50933,412,9.71378
2.56307,412,10.0074
2.61717,414,10.3085
2.67166,416,10.6165
2.72657,418,10.9326
2.78191,420,11.2573
2.83765,421,11.5892
2.89386,421,11.9306
2.95051,422,12.2812
