spring_displacement,mag2,interpolated_tension
0,455,0
0.0398406,455,0.10996
0.0798239,455,0.221507
0.119952,456,0.334663
0.160235,455,0.449271
0.200692,456,0.565006
0.241375,456,0.682988
0.282216,456,0.802715
0.323232,456,0.924231
0.364421,457,1.04726
0.405777,456,1.17156
0.44734,456,1.29791
0.489098,457,1.42642
0.53105,457,1.55688
0.573184,457,1.68926
0.615506,458,1.82362
0.658027,459,1.96001
0.70073,459,2.0984
0.743686,459,2.23929
0.786831,460,2.38301
0.830191,460,2.52844
0.873755,461,2.67577
0.917531,462,2.82566
0.961528,462,2.97835
1.00573,462,3.1333
1.05018,462,3.29064
1.09486,461,3.4506
1.13979,461,3.61385
1.18495,462,3.7803
1.23035,462,3.94949
1.27598,462,4.12122
1.32185,463,4.2959
1.36796,463,4.4737
1.41435,464,4.65484
1.46101,464,4.84005
1.50792,465,5.02798
1.55508,468,5.21891
1.60253,468,5.41452
1.65024,471,5.61302
1.69827,473,5.81667
1.74657,477,6.02332
1.79514,478,6.23481
1.84403,483,6.44974
1.89325,485,6.66977
1.94272,487,6.89482
1.99256,489,7.1238
2.04268,490,7.35773
2.09313,490,7.59644
2.14395,491,7.84083
2.19509,492,8.09093
2.24655,492,8.34589
2.29834,493,8.60664
2.35053,495,8.87373
2.40312,496,9.14747
2.45602,498,9.42725
2.50933,500,9.71378
2.56307,501,10.0074
2.61717,501,10.3085
2.67166,504,10.6165
2.72657,506,10.9326
2.78191,508,11.2573
2.83765,509,11.5892
2.89386,512,11.9306
2.95051,512,12.2812
