motor_step_angle,spring_displacement
57.45872672018513,0.0017900000000000001
57.75741333995,0.0018000000000000002
58.05585346702673,0.0018100000000000002
58.35404713123539,0.0018200000000000002
58.65199436254261,0.0018300000000000002
58.949695191062354,0.00184
59.247149647077,0.00185
59.54435776100728,0.00186
59.84131956343756,0.0018700000000000001
60.138035085105784,0.0018800000000000002
60.4345043569049,0.0018900000000000002
60.73072740987769,0.0019000000000000002
61.02670427523078,0.0019100000000000002
61.3224349843246,0.0019200000000000003
61.61791956867615,0.00193
61.913158059961326,0.00194
62.208150490008535,0.0019500000000000001
62.50289689080925,0.0019600000000000004
62.79739729451107,0.00197
63.09165173342297,0.00198
63.38566024000932,0.00199
63.679422846899,0.002
63.972939586875256,0.00201
64.26621049288971,0.00202
64.55923559804765,0.00203
64.85201493561571,0.00204
