spring_displacement,mag3,interpolated_tension
0,284,0
0.0455373,284,0.0309654
0.0913382,284,0.0612832
0.137373,284,0.0924138
0.183673,285,0.123224
0.230224,285,0.154552
0.277017,286,0.185831
0.324079,286,0.217374
0.371415,286,0.249134
0.419007,286,0.280925
0.466859,286,0.313127
0.51499,287,0.345193
0.563437,288,0.377869
0.612182,289,0.410284
0.661182,289,0.44338
0.710505,291,0.476144
0.76013,291,0.509686
0.81009,292,0.542861
0.860354,293,0.576833
0.910936,294,0.610436
0.961861,294,0.644828
1.01309,294,0.678903
1.06472,295,0.713712
1.11665,296,0.748322
1.16896,297,0.783514
1.22162,298,0.8187
1.27465,299,0.854272
1.32808,299,0.890095
1.38188,300,0.926039
1.43605,301,0.962512
1.49065,301,0.998826
1.54565,302,1.03604
1.60112,303,1.07276
1.65697,304,1.1106
1.71331,305,1.14805
1.77009,306,1.18626
1.82732,307,1.22458
1.88501,308,1.26311
1.94318,308,1.30236
2.00189,308,1.34129
2.06108,308,1.38132
2.12083,309,1.42116
2.18108,310,1.46151
2.24189,311,1.50249
2.30322,313,1.54319
2.36521,313,1.58504
2.4278,314,1.62635
2.49095,315,1.66885
2.55476,316,1.71214
2.6192,317,1.75505
2.68431,318,1.79865
2.75013,319,1.84309
2.81669,319,1.88735
2.88394,319,1.9324
2.95192,319,1.97731
