spring_displacement,mag3,interpolated_tension
0,190,0
0.0455373,190,0.0309654
0.0913382,191,0.0612832
0.137373,191,0.0924138
0.183673,190,0.123224
0.230224,191,0.154552
0.277017,191,0.185831
0.324079,191,0.217374
0.371415,191,0.249134
0.419007,191,0.280925
0.466859,192,0.313127
0.51499,191,0.345193
0.563437,192,0.377869
0.612182,192,0.410284
0.661182,193,0.44338
0.710505,193,0.476144
0.76013,194,0.509686
0.81009,195,0.542861
0.860354,195,0.576833
0.910936,195,0.610436
0.961861,196,0.644828
1.01309,196,0.678903
1.06472,196,0.713712
1.11665,197,0.748322
1.16896,198,0.783514
1.22162,199,0.8187
1.27465,200,0.854272
1.32808,201,0.890095
1.38188,201,0.926039
1.43605,201,0.962512
1.49065,201,0.998826
1.54565,201,1.03604
1.60112,201,1.07276
1.65697,201,1.1106
1.71331,201,1.14805
1.77009,202,1.18626
1.82732,202,1.22458
1.88501,203,1.26311
1.94318,203,1.30236
2.00189,204,1.34129
2.06108,205,1.38132
2.12083,205,1.42116
2.18108,206,1.46151
2.24189,206,1.50249
2.30322,206,1.54319
2.36521,207,1.58504
2.4278,207,1.62635
2.49095,208,1.66885
2.55476,209,1.71214
2.6192,210,1.75505
2.68431,210,1.79865
2.75013,210,1.84309
2.81669,211,1.88735
2.88394,212,1.9324
2.95192,213,1.97731
