spring_displacement,mag0,interpolated_tension
0,345,0
0.0425532,345,0.126809
0.0852866,345,0.255565
0.128227,345,0.385811
0.171367,346,0.518237
0.214696,346,0.653144
0.258224,346,0.789988
0.301979,346,0.928372
0.345954,347,1.06997
0.390177,347,1.21398
0.434609,347,1.36021
0.479275,347,1.50878
0.524167,348,1.65969
0.569293,348,1.81337
0.614663,349,1.97003
0.660256,350,2.1291
0.706083,350,2.29078
0.752178,350,2.45588
0.798517,350,2.62363
0.845149,350,2.79425
0.892026,351,2.96834
0.939151,352,3.14599
0.986562,352,3.32667
1.03424,353,3.51085
1.08221,354,3.69891
1.13046,354,3.89086
1.17902,355,4.08623
1.22786,356,4.28525
1.277,357,4.48884
1.32641,357,4.69646
1.37615,359,4.90844
1.42623,360,5.12484
1.47664,359,5.34576
1.52737,361,5.5716
1.5784,362,5.80252
1.62979,361,6.03865
1.68154,361,6.28022
1.73365,364,6.52716
1.78612,365,6.77982
1.83894,366,7.03859
1.89216,367,7.30298
1.94576,369,7.57447
1.99973,370,7.85161
2.05416,371,8.13714
2.10899,372,8.42952
2.16421,373,8.72914
2.21985,374,9.03679
2.27599,374,9.3526
2.33254,375,9.67708
2.38954,377,10.0097
2.44701,378,10.3521
2.50496,379,10.7046
2.56347,379,11.0669
2.62245,379,11.4402
2.68196,379,11.8244
2.74195,379,12.2197
2.8025,379,12.6272
2.86367,381,13.0484
2.9254,383,13.4829
2.98769,384,13.9309
