spring_displacement,mag0,interpolated_tension
0,470,0
0.0425532,471,0.126809
0.0852866,471,0.255565
0.128227,472,0.385811
0.171367,471,0.518237
0.214696,472,0.653144
0.258224,472,0.789988
0.301979,472,0.928372
0.345954,472,1.06997
0.390177,473,1.21398
0.434609,475,1.36021
0.479275,476,1.50878
0.524167,477,1.65969
0.569293,478,1.81337
0.614663,478,1.97003
0.660256,478,2.1291
0.706083,479,2.29078
0.752178,480,2.45588
0.798517,482,2.62363
0.845149,483,2.79425
0.892026,484,2.96834
0.939151,484,3.14599
0.986562,484,3.32667
1.03424,485,3.51085
1.08221,486,3.69891
1.13046,487,3.89086
1.17902,488,4.08623
1.22786,489,4.28525
1.277,490,4.48884
1.32641,491,4.69646
1.37615,492,4.90844
1.42623,493,5.12484
1.47664,494,5.34576
1.52737,494,5.5716
1.5784,494,5.80252
1.62979,495,6.03865
1.68154,495,6.28022
1.73365,495,6.52716
1.78612,496,6.77982
1.83894,497,7.03859
1.89216,499,7.30298
1.94576,501,7.57447
1.99973,503,7.85161
2.05416,505,8.13714
2.10899,507,8.42952
2.16421,507,8.72914
2.21985,508,9.03679
2.27599,510,9.3526
2.33254,512,9.67708
2.38954,514,10.0097
2.44701,516,10.3521
2.50496,518,10.7046
2.56347,518,11.0669
2.62245,518,11.4402
2.68196,517,11.8244
2.74195,517,12.2197
2.8025,519,12.6272
2.86367,521,13.0484
2.9254,523,13.4829
2.98769,525,13.9309
