spring_displacement,mag0,interpolated_tension
0,539,0
0.0425532,539,0.126809
0.0852866,540,0.255565
0.128227,540,0.385811
0.171367,541,0.518237
0.214696,541,0.653144
0.258224,541,0.789988
0.301979,542,0.928372
0.345954,542,1.06997
0.390177,542,1.21398
0.434609,543,1.36021
0.479275,543,1.50878
0.524167,542,1.65969
0.569293,543,1.81337
0.614663,544,1.97003
0.660256,545,2.1291
0.706083,546,2.29078
0.752178,548,2.45588
0.798517,547,2.62363
0.845149,548,2.79425
0.892026,550,2.96834
0.939151,551,3.14599
0.986562,552,3.32667
1.03424,553,3.51085
1.08221,555,3.69891
1.13046,557,3.89086
1.17902,559,4.08623
1.22786,560,4.28525
1.277,562,4.48884
1.32641,562,4.69646
1.37615,562,4.90844
1.42623,564,5.12484
1.47664,566,5.34576
1.52737,568,5.5716
1.5784,570,5.80252
1.62979,572,6.03865
1.68154,573,6.28022
1.73365,575,6.52716
1.78612,577,6.77982
1.83894,579,7.03859
1.89216,581,7.30298
1.94576,582,7.57447
1.99973,583,7.85161
2.05416,585,8.13714
2.10899,587,8.42952
2.16421,589,8.72914
2.21985,590,9.03679
2.27599,590,9.3526
2.33254,591,9.67708
2.38954,593,10.0097
2.44701,595,10.3521
2.50496,597,10.7046
2.56347,599,11.0669
2.62245,601,11.4402
2.68196,600,11.8244
2.74195,600,12.2197
2.8025,600,12.6272
2.86367,600,13.0484
2.9254,602,13.4829
2.98769,604,13.9309
