spring_displacement,mag0,interpolated_tension
0,206,0
0.0425532,206,0.126809
0.0852866,206,0.255565
0.128227,207,0.385811
0.171367,207,0.518237
0.214696,207,0.653144
0.258224,207,0.789988
0.301979,207,0.928372
0.345954,207,1.06997
0.390177,208,1.21398
0.434609,208,1.36021
0.479275,208,1.50878
0.524167,209,1.65969
0.569293,209,1.81337
0.614663,210,1.97003
0.660256,210,2.1291
0.706083,211,2.29078
0.752178,211,2.45588
0.798517,211,2.62363
0.845149,211,2.79425
0.892026,212,2.96834
0.939151,213,3.14599
0.986562,212,3.32667
1.03424,213,3.51085
1.08221,213,3.69891
1.13046,214,3.89086
1.17902,213,4.08623
1.22786,214,4.28525
1.277,214,4.48884
1.32641,214,4.69646
1.37615,215,4.90844
1.42623,216,5.12484
1.47664,216,5.34576
1.52737,217,5.5716
1.5784,217,5.80252
1.62979,217,6.03865
1.68154,217,6.28022
1.73365,217,6.52716
1.78612,218,6.77982
1.83894,218,7.03859
1.89216,219,7.30298
1.94576,220,7.57447
1.99973,220,7.85161
2.05416,221,8.13714
2.10899,222,8.42952
2.16421,222,8.72914
2.21985,223,9.03679
2.27599,223,9.3526
2.33254,224,9.67708
2.38954,224,10.0097
2.44701,224,10.3521
2.50496,225,10.7046
2.56347,224,11.0669
2.62245,224,11.4402
2.68196,224,11.8244
2.74195,225,12.2197
2.8025,225,12.6272
2.86367,226,13.0484
2.9254,226,13.4829
2.98769,227,13.9309
