mag4,spring_displacement
433,14.27615
435,14.342889999999999
437,14.42062
438,14.428609999999999
439,14.4843
440,14.515165
441,14.613589999999999
442,14.535129999999999
444,14.702844285714283
447,14.844275
449,14.864099999999999
450,14.928604666666665
451,15.067028333333331
452,15.040438833333333
454,15.092405333333332
455,15.255035666666664
456,15.302722666666664
458,15.192531333333331
459,15.398887666666665
460,15.447388666666665
461,15.092049999999999
462,15.496199666666666
463,15.347726333333332
464,15.594683666666665
465,15.644404666666665
466,15.451596333333331
468,15.744708666666664
469,15.267969999999998
470,15.503596555555555
472,15.647434833333332
473,15.703723333333333
475,15.988364166666663
476,15.923605499999999
477,16.119829666666664
478,15.907048833333333
479,16.0242802
480,16.18135975
481,16.191273111111112
482,16.306730249999998
483,16.417327666666665
484,16.35685211111111
485,16.350396333333332
486,16.671144666666667
487,16.55679725
488,16.88726966666666
489,16.654876666666667
491,16.712086666666664
492,16.866901666666664
493,16.910006666666664
494,17.067696666666663
495,17.124795
496,17.174913333333333
497,17.378376666666664
498,17.508494166666665
499,17.476903356666664
500,17.446171033333332
501,17.778496666666666
502,17.702044666666666
504,17.797011666666663
505,17.683985666666665
506,17.766786666666665
507,17.952886666666664
508,17.731672666666665
509,17.834576666666663
511,17.895849666666663
513,18.071736666666663
514,17.827837666666664
516,17.876338666666665
517,18.131886666666663
518,17.925149666666666
519,17.974242666666665
520,18.192636666666665
521,18.023633666666665
523,18.191600166666667
525,18.342839666666663
526,18.423888766666664
527,18.487352616666662
528,18.370132166666664
529,18.565784666666666
530,18.598688266666663
532,18.586298666666664
534,18.560520666666665
535,18.565021666666667
536,18.771926999999998
537,18.85445766666666
538,18.771381666666663
540,18.95445816666666
542,18.749806666666665
543,19.139764666666665
545,18.951198666666667
546,19.240068666666662
547,18.914836666666666
548,19.290739666666664
549,18.970746666666667
550,19.39311433333333
552,19.027046666666664
553,19.496646666666663
554,19.083826666666667
555,19.54897666666666
556,19.141036666666665
557,19.400181666666665
559,19.455776666666665
561,19.73508666666666
562,19.315426666666667
563,19.816216666666662
565,19.622726666666665
568,19.680041666666664
570,19.524801666666665
571,19.981246666666664
573,19.826801666666665
574,20.09345666666666
575,20.150236666666665
576,19.678316666666664
578,20.207446666666662
579,19.740766666666666
582,20.034446666666664
584,19.931806666666667
585,20.062479999999997
588,20.222091666666664
590,20.128706666666666
592,20.470856666666663
594,20.378286666666664
597,20.263526666666664
598,20.621586666666662
602,20.682856666666662
605,20.74472666666666
608,20.83868666666666
611,20.933876666666663
613,20.998216666666664
616,21.063166666666664
619,21.128756666666664
622,21.262399999999996
