mag4,spring_displacement_fit
388,16.909911399999242
389,16.94815849999924
390,17.041184578891887
391,17.084465530582722
392,17.14974608385805
393,17.20289586704782
394,17.234252329286665
395,17.269978656054477
396,17.301687946427176
397,17.397641364136263
399,17.4696370048635
400,17.68377000006209
401,17.773596578829792
402,17.87462010979077
403,17.88768858376271
404,17.894566288500325
405,17.90067840171645
406,17.91974666672876
407,18.065788946365082
408,18.148724168132325
409,18.201131888500324
410,18.227021446490028
411,18.369723367524312
412,18.42861150006209
413,18.437884496361765
414,18.50646195096948
415,18.587775166984358
416,18.601268075287653
417,18.66964423949964
418,18.710718166984353
419,18.764624079286666
420,18.798613901594923
421,18.93970841263962
422,18.97615892100469
423,19.03260131391687
424,19.146321034190983
425,19.17233400006209
427,19.27644000006209
428,19.33744000006209
429,19.35644000006209
430,19.438580000062093
431,19.47977876006209
432,19.590351621361762
433,19.65007213734473
434,19.66983981391687
435,19.767657412639622
436,19.78149078494821
437,19.811137637344732
438,19.829857813916867
439,19.96621036752432
440,20.012358578829794
441,20.081773530802927
442,20.127992474062697
443,20.16274539807623
444,20.200403578891883
445,20.25884236787298
446,20.292127700857648
447,20.502668128866127
448,20.56126400806024
449,20.588008719374137
450,20.59883223949964
451,20.67869800561955
452,20.735986163028432
453,20.792585950969478
454,20.873457034190984
455,20.980418912163124
456,21.109093181475046
457,21.13490285584981
458,21.14143814037883
459,21.18094770897519
460,21.196991640378833
461,21.234163450969483
462,21.310059784190983
463,21.42653250006209
464,21.49487265811646
465,21.52543045155833
467,21.53484220897519
468,21.564099643986328
469,21.667183946427933
470,21.792655478635428
471,21.80045085006209
472,21.80768250006209
473,21.984414000062092
475,21.996570996361765
476,22.06382095103157
477,22.117474534190983
478,22.14616140006209
479,22.229111632543326
480,22.30754781391687
481,22.351401166984356
482,22.411348034539643
483,22.433371946427933
484,22.49176578419098
485,22.4951070448024
486,22.53083536711067
487,22.644847113186284
488,22.697951288500324
489,22.77841749999924
490,22.83172249999924
491,23.01896156766539
492,23.06274713734473
493,23.107408813854015
494,23.162512416922265
495,23.242197367810128
496,23.28012999999924
497,23.33294999999924
499,23.38616999999924
501,23.43977000006209
502,23.46675500006209
503,23.49374000006209
504,23.55211059999924
505,23.62258099999924
506,23.7022799658138
507,23.787954313854012
508,23.818511034128893
509,23.93139694636508
510,23.99071303080293
511,24.06200695096948
512,24.104345034128894
514,24.12258499999924
515,24.182331658116457
516,24.212945455202377
517,24.234488313854012
518,24.261207784128892
519,24.296510000062092
520,24.39634394636508
521,24.491446166922263
522,24.534170025352925
523,24.555990451715687
524,24.62961095096948
525,24.65287840165436
526,24.79327499999924
527,24.89298500006209
529,24.96876000006209
531,25.04515499999924
532,25.09654499999924
534,25.14829499999924
536,25.20040499999924
538,25.25287499999924
539,25.30056159999924
540,25.359259533395424
541,25.47222840006209
542,25.60766639999924
543,25.71048674999924
544,25.78929694636508
545,25.84202542461508
546,25.87606426763027
547,25.87778145177854
548,25.949023985161617
550,25.98042400031769
551,26.02484270120631
552,26.159672629023483
553,26.165385672168327
554,26.180838782607783
555,26.195859473298384
556,26.195860508473885
557,26.244109473298384
558,26.30003040657995
559,26.352130629023485
560,26.37757265811646
561,26.384461694798738
562,26.45907499999924
564,26.517969999999238
566,26.631005336851274
568,26.659756351785678
570,26.667939592943753
571,26.708758680684014
572,26.90907499999924
573,26.96082499999924
575,27.01293499999924
577,27.065404999999238
579,27.11822500006209
581,27.17144500006209
582,27.22504499999924
583,27.27901499999924
585,27.33344499999924
587,27.38827499999924
589,27.44349499999924
590,27.52720499999924
591,27.611825000062094
593,27.66882500006209
595,27.72629499999924
597,27.78424499999924
599,27.84275499999924
600,27.94715394636508
601,28.00638603419098
602,28.204685000062092
604,28.26697500006209
