mag2,spring_displacement
349,11.405355
350,11.53025875
351,11.6160375
352,11.64041
354,11.6836625
355,11.7273
356,11.732575
357,11.77102
358,11.81495
359,11.979491666666666
360,11.955662059999998
361,12.023701599999999
362,12.122550399999998
363,11.956525
364,12.2522585
365,12.3154335
366,12.219539999999999
367,12.5091805
369,12.4174435
370,12.460709999999999
371,12.4663395
372,12.67333025
374,12.679986499999998
376,12.7244525
377,12.895874999999998
378,12.642349999999999
379,12.937434999999999
380,12.897972499999998
381,13.137635
382,12.941076666666666
383,13.0319425
384,12.836749999999999
386,12.88603
387,13.068943749999999
388,13.224287499999999
389,13.406215
390,13.2932575
391,13.493865
392,13.56013
393,13.626795
395,13.671574999999999
396,13.716534999999999
398,13.761674999999999
399,13.807044999999999
400,13.852635
401,13.967737499999998
402,13.979116966666664
403,14.092653416666664
404,14.166132777777776
405,14.284285666666666
406,14.236687333333332
407,14.400947666666664
408,14.318914333333332
409,14.499101666666665
410,14.382115833333332
411,14.471789833333332
412,14.543191444444444
413,14.578205833333332
415,14.622779833333333
416,14.819493666666665
417,14.687937833333333
418,14.96977333333333
419,14.753572333333333
420,14.865323333333333
421,14.861258333333332
422,14.714414999999999
423,14.957393333333332
425,15.192051666666664
426,14.815494999999999
428,15.234301666666665
429,15.276721666666665
430,15.319311666666664
431,15.383571666666665
432,15.448231666666665
434,15.491581666666665
435,15.535121666666665
436,15.578841666666666
437,15.666976666666665
438,15.758700333333332
439,15.999619266666663
440,16.019384666666664
441,16.061472666666663
443,16.103741666666664
445,16.146194166666664
447,16.188826166666665
448,16.402283266666664
449,16.182035
450,16.297384916666665
451,16.637293666666665
452,16.354501666666664
453,16.678010666666665
454,16.402221666666666
455,16.718926666666665
456,16.759999666666666
457,16.625691666666665
458,16.84656433333333
459,16.75856633333333
460,16.864745
461,16.694811826666665
462,16.77532033333333
463,16.897741666666665
464,17.066032416666665
465,17.064315666666666
466,17.196115166666665
467,17.131368999999996
468,17.259925666666664
469,17.429119666666665
470,17.359938666666665
472,17.525951666666664
473,17.590289166666665
474,17.731081666666665
475,18.031187205128205
476,18.164824888888887
477,18.42589987843137
478,18.600324897435897
479,18.821469266666664
480,18.818836666666666
481,18.976815666666667
482,18.893668333333334
485,19.195421666666665
486,19.084921666666666
487,19.236791666666665
490,19.278351666666666
491,19.133391666666665
495,19.320051666666664
497,19.272046666666665
498,19.404061666666667
501,19.446311666666666
502,19.231121666666667
503,19.51002666666667
505,19.574101666666667
507,19.662334586666667
508,19.787428166666665
509,19.80948995238095
510,19.999481666666664
511,19.716665666666668
512,19.781679666666665
513,20.195406666666663
514,19.84795133333333
516,19.802325916666668
518,20.141268666666665
519,20.012491666666666
520,20.354973666666666
522,20.395246666666665
523,20.057451666666665
524,20.102591666666665
525,20.147961666666667
526,20.314613166666664
527,20.333184666666664
528,20.44000133333333
530,20.557896666666664
531,20.640181666666663
532,20.640260666666663
533,20.653251666666666
534,20.806741666666664
536,20.519041666666666
538,20.707666666666668
541,20.752651666666665
543,20.766226666666665
546,20.891826666666667
549,20.979088333333333
552,21.005431666666667
555,21.051871666666663
558,21.098556666666667
560,21.055331666666667
561,21.235611666666664
562,21.105731666666667
565,21.253204999999998
567,21.367951666666663
569,21.412471666666665
571,21.457251666666664
574,21.502211666666664
576,21.547351666666664
577,21.615516666666664
578,21.707156666666663
580,21.776441666666663
583,21.822901666666663
585,21.869641666666666
587,21.916591666666665
588,22.082966666666664
589,21.987536666666664
591,22.155141666666665
593,22.203611666666664
596,22.252331666666663
600,22.301341666666666
604,22.350621666666665
605,22.400151666666666
606,22.449981666666666
607,22.500091666666666
608,22.550491666666666
609,22.601171666666666
