spring_displacement,mag4,interpolated_tension
0,319,0
0.0456621,319,0.0310502
0.0915519,319,0.0614242
0.137708,319,0.0926414
0.184076,320,0.12349
0.230701,321,0.154877
0.277611,321,0.186223
0.324764,322,0.217839
0.372169,326,0.249632
0.419856,327,0.281502
0.467806,328,0.313752
0.516021,328,0.345894
0.564522,328,0.378585
0.613333,326,0.411067
0.662426,326,0.444201
0.711817,328,0.477036
0.761538,329,0.510615
0.811546,331,0.543851
0.861842,332,0.577816
0.912513,333,0.611509
0.963473,333,0.645892
1.01478,334,0.680049
1.06641,335,0.714829
1.11842,336,0.749528
1.17075,337,0.784692
1.22344,338,0.819939
1.27652,340,0.855502
1.32996,340,0.891371
1.38376,340,0.927285
1.43799,342,0.963833
1.49261,343,1.00013
1.54758,345,1.03735
1.60302,346,1.07405
1.65893,348,1.1119
1.71523,350,1.14936
1.77201,352,1.18752
1.82922,353,1.22587
1.88688,356,1.26434
1.94499,357,1.3036
2.00361,357,1.34245
2.0628,357,1.38245
2.12246,359,1.42227
2.18261,360,1.46252
2.24336,362,1.50349
2.30463,364,1.54415
2.3665,366,1.58589
2.42895,365,1.62711
2.49197,366,1.66954
2.55565,368,1.71273
2.61999,369,1.75559
2.68494,371,1.79906
2.75053,372,1.84335
2.81689,373,1.88748
2.88392,373,1.93238
2.95171,375,1.97716
