spring_displacement,mag3,interpolated_tension
0,525,0
0.0455373,525,0.0309654
0.0913382,525,0.0612832
0.137373,525,0.0924138
0.183673,526,0.123224
0.230224,526,0.154552
0.277017,526,0.185831
0.324079,526,0.217374
0.371415,526,0.249134
0.419007,526,0.280925
0.466859,526,0.313127
0.51499,526,0.345193
0.563437,526,0.377869
0.612182,526,0.410284
0.661182,526,0.44338
0.710505,525,0.476144
0.76013,526,0.509686
0.81009,526,0.542861
0.860354,526,0.576833
0.910936,527,0.610436
0.961861,527,0.644828
1.01309,527,0.678903
1.06472,527,0.713712
1.11665,527,0.748322
1.16896,527,0.783514
1.22162,528,0.8187
1.27465,528,0.854272
1.32808,528,0.890095
1.38188,529,0.926039
1.43605,529,0.962512
1.49065,529,0.998826
1.54565,529,1.03604
1.60112,530,1.07276
1.65697,530,1.1106
1.71331,530,1.14805
1.77009,530,1.18626
1.82732,530,1.22458
1.88501,530,1.26311
1.94318,530,1.30236
2.00189,530,1.34129
2.06108,531,1.38132
2.12083,532,1.42116
2.18108,533,1.46151
2.24189,534,1.50249
2.30322,535,1.54319
2.36521,535,1.58504
2.4278,536,1.62635
2.49095,538,1.66885
2.55476,539,1.71214
2.6192,540,1.75505
2.68431,542,1.79865
2.75013,542,1.84309
2.81669,542,1.88735
2.88394,542,1.9324
2.95192,543,1.97731
