spring_displacement,mag2,interpolated_tension
0,206,0
0.039968,206,0.0271783
0.0801045,207,0.053869
0.120379,207,0.0808579
0.160787,207,0.108119
0.201345,207,0.134914
0.242095,207,0.162624
0.283006,207,0.189784
0.324074,207,0.21737
0.365302,207,0.245099
0.406686,207,0.272547
0.448214,208,0.300786
0.489975,210,0.328383
0.531879,211,0.356678
0.573966,211,0.384818
0.616229,212,0.413036
0.658646,212,0.441706
0.701241,210,0.469844
0.74405,211,0.498954
0.787048,212,0.527452
0.830234,212,0.556559
0.873609,213,0.585582
0.917177,214,0.61468
0.960931,214,0.644214
1.00485,214,0.673301
1.04898,216,0.70331
1.09338,216,0.732633
1.13796,217,0.762811
1.18274,217,0.792605
1.22773,218,0.822855
1.27294,218,0.853139
1.31835,219,0.883479
1.36398,220,0.914225
1.40985,222,0.9447
1.45593,223,0.975911
1.50223,223,1.00652
1.54879,223,1.03818
1.5956,223,1.0691
1.64266,223,1.10101
1.68992,223,1.13235
1.73748,224,1.16448
1.78526,225,1.19627
1.8333,226,1.22864
1.88161,227,1.26086
1.93016,228,1.29351
1.97899,228,1.32613
2.0281,229,1.35911
2.07748,230,1.39213
2.12714,230,1.42546
2.1771,230,1.45889
2.22734,231,1.49259
2.27789,232,1.52641
2.32875,232,1.56055
2.37987,233,1.59471
2.43132,234,1.62867
2.48309,234,1.6635
2.53518,234,1.69892
2.58761,234,1.73382
2.64038,235,1.76946
2.69346,236,1.80469
2.7469,237,1.84089
2.8007,238,1.87648
2.8549,239,1.91324
2.90943,239,1.94922
2.96433,238,1.98575
