spring_displacement,mag2,interpolated_tension
0,526,0
0.039968,526,0.0271783
0.0801045,526,0.053869
0.120379,526,0.0808579
0.160787,526,0.108119
0.201345,526,0.134914
0.242095,526,0.162624
0.283006,526,0.189784
0.324074,528,0.21737
0.365302,529,0.245099
0.406686,531,0.272547
0.448214,534,0.300786
0.489975,536,0.328383
0.531879,536,0.356678
0.573966,538,0.384818
0.616229,538,0.413036
0.658646,541,0.441706
0.701241,542,0.469844
0.74405,544,0.498954
0.787048,546,0.527452
0.830234,548,0.556559
0.873609,550,0.585582
0.917177,551,0.61468
0.960931,553,0.644214
1.00485,555,0.673301
1.04898,557,0.70331
1.09338,558,0.732633
1.13796,560,0.762811
1.18274,562,0.792605
1.22773,565,0.822855
1.27294,567,0.853139
1.31835,569,0.883479
1.36398,572,0.914225
1.40985,572,0.9447
1.45593,572,0.975911
1.50223,574,1.00652
1.54879,576,1.03818
1.5956,577,1.0691
1.64266,579,1.10101
1.68992,581,1.13235
1.73748,582,1.16448
1.78526,583,1.19627
1.8333,585,1.22864
1.88161,586,1.26086
1.93016,588,1.29351
1.97899,590,1.32613
2.0281,591,1.35911
2.07748,591,1.39213
2.12714,594,1.42546
2.1771,596,1.45889
2.22734,596,1.49259
2.27789,598,1.52641
2.32875,601,1.56055
2.37987,601,1.59471
2.43132,601,1.62867
2.48309,604,1.6635
2.53518,606,1.69892
2.58761,606,1.73382
2.64038,608,1.76946
2.69346,611,1.80469
2.7469,611,1.84089
2.8007,613,1.87648
2.8549,615,1.91324
2.90943,617,1.94922
2.96433,619,1.98575
