spring_displacement,mag7,interpolated_tension
0,207,0
0,207,0
0.0508709,207,0.0345748
0.0508709,207,0.0345748
0.0508709,207,0.0345748
0.102116,208,0.0684386
0.102116,208,0.0684386
0.102116,208,0.0684386
0.102116,208,0.0684386
0.153738,209,0.103467
0.153738,208,0.103467
0.310828,209,0.208146
0.363996,210,0.243517
0.363996,210,0.243517
0.363996,211,0.243517
0.363996,211,0.243517
0.417546,212,0.279931
0.417546,212,0.279931
0.636031,213,0.426501
0.636031,213,0.426501
0.636031,213,0.426501
0.691741,216,0.463549
0.691741,216,0.463549
0.691741,217,0.463549
0.861809,219,0.577794
0.861809,220,0.577794
0.861809,218,0.577794
0.919525,218,0.615886
0.919525,218,0.615886
0.919525,218,0.615886
1.09572,218,0.734178
1.15561,218,0.773814
1.15561,218,0.773814
1.15561,219,0.773814
1.15561,219,0.773814
1.21606,219,0.81492
1.21606,218,0.81492
1.33874,219,0.897342
1.46394,219,0.981202
1.46394,220,0.981202
1.46394,221,0.981202
1.46394,222,0.981202
1.46394,222,0.981202
1.52756,224,1.02374
1.72265,224,1.1544
1.72265,224,1.1544
1.78919,225,1.19886
1.78919,225,1.19886
1.78919,225,1.19886
1.78919,224,1.19886
1.78919,224,1.19886
2.06352,226,1.38292
2.13433,226,1.43034
