spring_displacement,mag7,interpolated_tension
0,238,0
0,238,0
0.0508709,238,0.0345748
0.0508709,238,0.0345748
0.0508709,238,0.0345748
0.102116,238,0.0684386
0.102116,239,0.0684386
0.102116,239,0.0684386
0.102116,239,0.0684386
0.363996,239,0.243517
0.363996,240,0.243517
0.363996,240,0.243517
0.363996,241,0.243517
0.363996,241,0.243517
0.417546,242,0.279931
0.417546,241,0.279931
0.580748,242,0.389294
0.580748,243,0.389294
0.580748,244,0.389294
0.636031,245,0.426501
0.691741,246,0.463549
0.691741,246,0.463549
0.804623,246,0.539144
0.804623,246,0.539144
0.861809,247,0.577794
0.861809,247,0.577794
0.919525,247,0.615886
0.919525,247,0.615886
0.919525,248,0.615886
1.15561,249,0.773814
1.15561,249,0.773814
1.15561,250,0.773814
1.21606,248,0.81492
1.21606,248,0.81492
1.21606,248,0.81492
1.21606,248,0.81492
1.40094,249,0.938642
1.46394,253,0.981202
1.46394,254,0.981202
1.46394,255,0.981202
1.46394,256,0.981202
1.46394,255,0.981202
1.65682,256,1.10964
1.72265,256,1.1544
1.78919,257,1.19886
1.78919,254,1.19886
1.78919,254,1.19886
1.78919,254,1.19886
1.78919,254,1.19886
2.06352,255,1.38292
2.13433,260,1.43034
2.13433,260,1.43034
2.13433,261,1.43034
