spring_displacement,mag7,interpolated_tension
0,227,0
0,226,0
0.0508709,226,0.0345748
0.0508709,227,0.0345748
0.0508709,227,0.0345748
0.102116,227,0.0684386
0.102116,228,0.0684386
0.102116,228,0.0684386
0.102116,229,0.0684386
0.153738,228,0.103467
0.153738,228,0.103467
0.310828,229,0.208146
0.310828,229,0.208146
0.363996,230,0.243517
0.363996,232,0.243517
0.363996,232,0.243517
0.417546,232,0.279931
0.417546,232,0.279931
0.636031,233,0.426501
0.636031,233,0.426501
0.636031,234,0.426501
0.691741,235,0.463549
0.691741,235,0.463549
0.691741,235,0.463549
0.861809,236,0.577794
0.861809,236,0.577794
0.861809,236,0.577794
0.919525,237,0.615886
0.919525,238,0.615886
0.919525,238,0.615886
0.919525,238,0.615886
1.15561,238,0.773814
1.15561,239,0.773814
1.15561,240,0.773814
1.15561,240,0.773814
1.21606,241,0.81492
1.21606,241,0.81492
1.46394,242,0.981202
1.46394,242,0.981202
1.46394,242,0.981202
1.46394,243,0.981202
1.46394,244,0.981202
1.46394,243,0.981202
1.65682,244,1.10964
1.72265,244,1.1544
1.78919,245,1.19886
1.78919,245,1.19886
1.78919,245,1.19886
1.78919,245,1.19886
1.78919,245,1.19886
2.06352,245,1.38292
2.13433,243,1.43034
2.13433,244,1.43034
