spring_displacement,mag7,interpolated_tension
0,212,0
0,212,0
0.0508709,213,0.0345748
0.0508709,212,0.0345748
0.102116,212,0.0684386
0.102116,214,0.0684386
0.102116,215,0.0684386
0.153738,215,0.103467
0.153738,215,0.103467
0.310828,215,0.208146
0.310828,215,0.208146
0.363996,216,0.243517
0.363996,216,0.243517
0.363996,217,0.243517
0.417546,217,0.279931
0.417546,217,0.279931
0.636031,218,0.426501
0.636031,218,0.426501
0.636031,218,0.426501
0.691741,219,0.463549
0.691741,219,0.463549
0.691741,220,0.463549
0.861809,221,0.577794
0.861809,222,0.577794
0.861809,222,0.577794
0.919525,222,0.615886
0.919525,222,0.615886
0.919525,221,0.615886
1.09572,222,0.734178
1.15561,222,0.773814
1.15561,223,0.773814
1.15561,222,0.773814
1.15561,224,0.773814
1.21606,225,0.81492
1.40094,226,0.938642
1.46394,227,0.981202
1.46394,228,0.981202
1.46394,228,0.981202
1.52756,228,1.02374
1.52756,227,1.02374
1.46394,227,0.981202
1.52756,227,1.02374
1.72265,228,1.1544
1.78919,228,1.19886
1.78919,229,1.19886
1.78919,229,1.19886
1.78919,230,1.19886
1.78919,230,1.19886
1.99363,230,1.3358
2.06352,230,1.38292
2.13433,231,1.43034
2.13433,232,1.43034
2.13433,232,1.43034
