dist_mm,mag_fit
2.7639784342582856,470.38564987197094
2.7493542097384007,466.1766567937748
2.7347299852185154,461.99363405126826
2.7201057606986305,457.83642140224515
2.705481536178745,453.7048595932263
2.6908573116588603,449.5987903533585
2.676233087138975,445.5180563883515
2.66160886261909,441.4625013744528
2.646984638099205,437.43196995245864
2.63236041357932,433.4263077217631
2.6177361890594346,429.4453612344431
2.6031119645395497,425.48897798938015
2.5884877400196644,421.55700642641807
2.5738635154997795,417.64929592055796
2.559239290979894,413.76569677618727
2.544615066460009,409.90606022134546
2.529990841940124,406.07023840202487
2.5153666174202387,402.2580843765073
2.500742392900354,398.46945210973433
2.4861181683804685,394.70419646771325
2.4714939438605836,390.9621732119573
2.4568697193406983,387.2432389939603
2.4422454948208134,383.54725134970533
2.427621270300928,379.87406869420715
2.4129970457810432,376.2235503160882
2.398372821261158,372.595556372189
2.383748596741273,368.98994788221
2.3691243722213877,365.4065867233883
2.354500147701503,361.8453356252063
2.3398759231816175,358.3060581641332
2.3252516986617326,354.788618758399
2.3106274741418473,351.29288266280037
2.296003249621962,347.81871596353903
2.281379025102077,344.36598557309173
2.2667548005821923,340.9345592251126
2.252130576062307,337.5243054693651
2.2375063515424216,334.13509366668745
2.2228821270225367,330.766793983988
2.208257902502652,327.4192773892712
2.1936336779827665,324.09241564669503
2.179009453462881,320.78608131165834
2.1643852289429963,317.50014772591896
2.1497610044231115,314.23448901274173
2.135136779903226,310.98898007207595
2.120512555383341,307.76349657576395
2.105888330863456,304.55791496277743
2.0912641063435706,301.37211243448473
2.0766398818236858,298.2059669499464
2.0620156573038004,295.05935722124025
2.0473914327839156,291.9321627088152
2.0327672082640302,288.8242636168733
2.0181429837441454,285.7355408887805
2.00351875922426,282.66587620250675
1.988894534704375,279.61515196609264
1.9742703101844898,276.5832513131446
1.9596460856646047,273.5700580983586
1.9450218611447196,270.57545689306994
1.9303976366248345,267.59933298083297
1.9157734121049494,264.6415723530249
1.9011491875850643,261.70206170447943
1.8865249630651793,258.7806884291457
1.8719007385452942,255.8773406157754
1.857276514025409,252.9919070436346
1.842652289505524,250.1242771782441
1.8280280649856389,247.27434116714468
1.8134038404657538,244.4419898356887
1.7987796159458687,241.62711468285843
1.7841553914259836,238.82960787710883
1.7695311669060985,236.04936225223778
1.7549069423862131,233.2862713032799
1.740282717866328,230.54022918242694
1.725658493346443,227.81113069497295
1.7110342688265578,225.09887129528468
1.6964100443066727,222.40334708279633
1.6817858197867877,219.7244547980297
1.6671615952669026,217.06209181863815
1.6525373707470175,214.4161561554757
1.6379131462271324,211.7865464486903
1.6232889217072473,209.17316196384004
1.6086646971873622,206.57590258803523
1.594040472667477,203.99466882610258
1.579416248147592,201.42936179677454
1.5647920236277069,198.87988322890035
1.5501677991078218,196.34613545768255
1.5355435745879367,193.8280214209348
1.5209193500680516,191.32544465536424
1.5062951255481665,188.83830929287583
1.4916709010282814,186.36652005690016
1.477046676508396,183.9099822587432
1.4624224519885112,181.46860179395955
1.4477982274686259,179.04228513874702
1.4331740029487408,176.63093934636433
1.4185497784288557,174.23447204356992
1.4039255539089706,171.8527914270842
1.3893013293890855,169.4858062600721
1.3746771048692004,167.13342586864812
1.3600528803493153,164.7955601384031
1.3454286558294302,162.4721195109519
1.3308044313095448,160.1630149805027
1.31618020678966,157.86815809044717
1.3015559822697749,155.5874609299723
1.2869317577498898,153.32083613069247
1.2723075332300047,151.06819686330246
1.2576833087101196,148.82945683425154
1.2430590841902345,146.6045302824376
1.2284348596703494,144.3933319759216
1.213810635150464,142.19577720866297
1.1991864106305792,140.01178179727432
1.184562186110694,137.84126207779687
1.169937961590809,135.68413490249534
1.1553137370709237,133.54031763667243
1.1406895125510388,131.40972815550393
1.1260652880311537,129.29228484089234
1.1114410635112686,127.18790657834003
1.0968168389913833,125.09651275384229
1.0821926144714986,123.01802325079919
1.0675683899516129,120.95235844694614
1.0529441654317278,118.89943921130421
1.0383199409118429,116.85918690114832
1.0236957163919578,114.83152335899504
1.0090714918720727,112.81637090960837
0.9944472673521878,110.81365235702398
0.9798230428323025,108.82329098159246
0.9651988183124174,106.84521053703983
0.9505745937925325,104.87933524754723
0.9359503692726467,102.9255898048477
0.9213261447527628,100.98389936534167
0.906701920232877,99.05418954722936
0.8920776957129917,97.13638642766202
0.8774534711931068,95.2304165399095
0.8628292466732219,93.33620687054642
0.8482050221533366,91.45368485665469
0.8335807976334517,89.58277838304443
0.8189565731135664,87.72341577949047
0.8043323485936815,85.875525817988
0.7897081240737962,84.03903771002288
0.7750838995539113,82.21388110386059
0.760459675034026,80.39998608185087
0.7458354505141407,78.59728315774956
0.7312112259942558,76.8057032740567
0.7165870014743705,75.02517779937077
0.7019627769544856,73.25563852576019
0.6873385524346003,71.49701766614956
0.6727143279147154,69.749247851724
0.6580901033948301,68.0122621293473
0.6434658788749452,66.28599395899792
0.6288416543550599,64.57037721121944
0.614217429835175,62.86534616458775
0.5995932053152897,61.17083550319282
0.5849689807954048,59.48678031413735
0.57034475627552,57.81311608504947
0.5557205317556346,56.14977870161178
0.5410963072357493,54.49670444510488
0.526472082715864,52.853829989966954
0.5118478581959791,51.221092401367656
0.4972236336760938,49.598429132797236
0.4825994091562089,47.98577802367035
0.4679751846363236,46.38307729694512
0.4533509601164387,44.79026555675651
0.4387267355965534,43.207281786064215
0.4241025110766685,41.634065344315445
0.4094782865567832,40.070555965121855
0.39485406203689877,38.51669375395102
0.380229837517013,36.97241918583134
0.3656056129971277,35.43767310307294
0.3509813884772428,33.912396713000334
0.33635716395735793,32.39653158570093
0.3217329394374726,30.89001965178636
0.30710871491758773,29.392803200168288
0.2924844903977024,27.904824875846998
0.27786026587781754,26.42602767771524
0.2632360413579322,24.956354956373644
0.24861181683804734,23.495750411961325
0.23398759231816202,22.04415809199864
0.21936336779827714,20.60152238924428
0.20473914327839182,19.16778803956464
0.19011491875850695,17.74290011981708
0.17549069423862163,16.326804045745718
0.16086646971873675,14.91944556989057
0.14624224519885143,13.520770779509434
0.1316180206789661,12.130726094512625
0.11699379615908123,10.749258265410333
0.10236957163919591,9.376314371272855
0.08774534711931103,8.011841817703413
0.07312112259942571,6.655788334822972
0.05849689807954084,5.308101975268585
0.04387267355965596,3.9687311122026188
0.02924844903977064,2.6376244373356883
0.01462422451988532,1.3147309589607232
0.0,0.0
