dist_mm,mag_fit
1.516682719352474,390.80502734453574
1.531306943872359,388.393681552153
1.545931168392244,385.9972142493586
1.5605553929121292,383.6155336328729
1.5751796174320143,381.2485484658608
1.5898038419518994,378.8961680744368
1.6044280664717845,376.55830234419176
1.6190522909916696,374.23486171674057
1.6336765155115547,371.9257571862914
1.6483007400314398,369.63090029623584
1.6629249645513249,367.35020313576103
1.67754918907121,365.08357833648114
1.692173413591095,362.83093906909113
1.7067976381109802,360.59219904004027
1.7214218626308653,358.36727248822626
1.7360460871507504,356.15607418171027
1.7506703116706355,353.95851941445164
1.7652945361905206,351.774524003063
1.7799187607104057,349.60400428358554
1.7945429852302908,347.44687710828396
1.8091672097501759,345.3030598424611
1.823791434270061,343.1724703612926
1.838415658789946,341.055027046681
1.8530398833098312,338.9506487841287
1.8676641078297163,336.85925495963096
1.8822883323496014,334.78076545658786
1.8969125568694867,332.7151006527348
1.9115367813893718,330.6621814170929
1.9261610059092569,328.621929106937
1.940785230429142,326.5942655647837
1.955409454949027,324.57911311539704
1.9700336794689122,322.57639456281265
1.9846579039887973,320.58603318738113
1.9992821285086824,318.6079527428285
2.0139063530285672,316.6420774533359
2.0285305775484526,314.6883320106364
2.0431548020683374,312.74664157113034
2.0577790265882228,310.816931753018
2.0724032511081076,308.8991286334507
2.087027475627993,306.99315874569817
2.101651700147878,305.0989490763351
2.116275924667763,303.21642706244336
2.130900149187648,301.3455205888331
2.1455243737075333,299.48615798527914
2.1601485982274182,297.6382680237767
2.1747728227473035,295.80177991581155
2.1893970472671884,293.97662330964926
2.2040212717870737,292.16272828763954
2.218645496306959,290.3600253635382
2.233269720826844,288.56844547984537
2.2478939453467293,286.78792000515944
2.262518169866614,285.01838073154886
2.2771423943864995,283.25975987193823
2.2917666189063843,281.51199005751266
2.3063908434262697,279.775004335136
2.3210150679461545,278.0487361647866
2.33563929246604,276.3331194170081
2.3502635169859247,274.62808837037636
2.36488774150581,272.9335777089815
2.379511966025695,271.249522519926
2.3941361905455802,269.57585829083814
2.408760415065465,267.91252090740045
2.4233846395853504,266.25944665089355
2.4380088641052353,264.6165721957556
2.4526330886251206,262.9838346071563
2.467257313145006,261.3611713385859
2.481881537664891,259.748520229459
2.496505762184776,258.1458195027338
2.511129986704661,256.5530077625452
2.5257542112245464,254.97002399185288
2.5403784357444312,253.39680755010414
2.5550026602643165,251.83329817091055
2.5696268847842014,250.2794359597397
2.5842511093040867,248.73516139162
2.5988753338239716,247.2004153088616
2.613499558343857,245.675138918789
2.628123782863742,244.1592737914896
2.642748007383627,242.65276185757506
2.657372231903512,241.15554540595696
2.6719964564233973,239.66756708163572
2.686620680943282,238.1887698835039
2.7012449054631675,236.7190971621623
2.7158691299830524,235.25849261775
2.7304933545029377,233.80690029778734
2.7451175790228226,232.36426459503298
2.759741803542708,230.9305302453533
2.774366028062593,229.50564232560578
2.788990252582478,228.08954625153436
2.803614477102363,226.68218777567924
2.8182387016222483,225.2835129852981
2.8328629261421336,223.89346830030127
2.8474871506620185,222.512000471199
2.862111375181904,221.13905657706152
2.8767355997017887,219.77458402349208
2.891359824221674,218.41853054061164
2.905984048741559,217.07084418105723
2.9206082732614442,215.7314733179913
2.935232497781329,214.40036664312433
2.9498567223012144,213.0774731647494
2.9644809468210993,211.76274220578867
