spring_displacement,mag2,interpolated_tension
0,461,0
0.0376506,461,0.0256024
0.075416,462,0.0507746
0.113298,461,0.0760426
0.151297,461,0.101856
0.189436,460,0.127027
0.227722,461,0.152851
0.266128,458,0.178644
0.304644,459,0.204158
0.343344,460,0.230474
0.382168,461,0.256231
0.421116,461,0.282359
0.460196,464,0.308729
0.499412,464,0.334612
0.53881,464,0.361391
0.578345,464,0.387708
0.618019,465,0.414253
0.657827,465,0.441166
0.697764,466,0.467524
0.737912,467,0.49478
0.778185,468,0.521602
0.818613,468,0.548657
0.859202,468,0.576073
0.899919,469,0.602946
0.940835,469,0.630768
0.981908,470,0.658059
1.02312,470,0.685723
1.06449,472,0.713566
1.10605,473,0.741112
1.14775,473,0.769469
1.18968,474,0.79719
1.23176,475,0.825597
1.27401,474,0.853843
1.31643,475,0.882169
1.35902,474,0.910956
1.4018,475,0.939227
1.44476,475,0.968436
1.48794,475,0.997042
1.53129,475,1.02628
1.57483,475,1.05538
1.61855,475,1.08462
1.66248,475,1.11424
1.7066,476,1.14349
1.75089,477,1.17359
1.79541,477,1.20297
1.84019,477,1.23333
1.88515,477,1.2632
1.93029,478,1.2936
1.97566,478,1.32394
2.02125,478,1.35445
2.06707,478,1.38526
2.11312,478,1.41592
2.15938,478,1.44719
2.20584,480,1.47797
2.25258,481,1.5097
2.29953,482,1.54069
2.34674,482,1.57278
2.39421,482,1.60418
2.44193,480,1.63567
2.48988,480,1.66812
2.53808,486,1.70089
2.58655,491,1.73313
2.63527,497,1.76598
2.68428,502,1.79863
2.73356,509,1.83182
2.78309,511,1.86484
2.83292,512,1.89838
2.88303,514,1.9318
2.93343,516,1.96507
2.98411,516,1.9992
