spring_displacement,mag2,interpolated_tension
0,479,0
0.0355872,479,0.0241993
0.07125,479,0.048025
0.106999,479,0.0717595
0.142893,479,0.0961673
0.17889,479,0.120068
0.214989,479,0.144193
0.251199,480,0.168791
0.287536,480,0.192774
0.323978,480,0.217305
0.360521,480,0.241944
0.397177,480,0.266137
0.433959,480,0.291092
0.470858,480,0.315766
0.507869,480,0.340351
0.544989,480,0.365592
0.582252,480,0.390286
0.619625,485,0.415345
0.657111,488,0.440693
0.694733,492,0.465524
0.732502,496,0.491101
0.770387,500,0.516456
0.808384,499,0.541701
0.846494,500,0.567616
0.884789,499,0.592961
0.923192,499,0.618771
0.961708,501,0.644727
1.00035,504,0.670237
1.03914,506,0.696614
1.07808,510,0.722534
1.11715,515,0.748662
1.15634,515,0.775183
1.19571,517,0.801168
1.23522,519,0.827948
1.27486,518,0.854408
1.31463,518,0.880951
1.35453,520,0.90799
1.39463,522,0.934454
1.43486,524,0.961707
1.47524,526,0.98866
1.51577,528,1.01573
1.55645,529,1.04326
1.5973,529,1.07022
1.63831,529,1.09805
1.6795,532,1.12547
1.72084,536,1.15317
1.76231,539,1.18113
1.80393,545,1.20867
1.84577,550,1.23713
1.88777,553,1.26493
1.92997,555,1.29338
1.97231,557,1.32172
2.0148,557,1.35007
2.0575,556,1.37895
2.10039,559,1.40726
2.14345,562,1.43655
2.18671,565,1.46523
2.23013,568,1.49449
2.27375,571,1.52368
2.31757,571,1.55295
2.36157,570,1.58264
2.40577,570,1.61181
2.45013,573,1.64109
2.49474,576,1.67142
2.53955,579,1.7019
2.58458,581,1.73182
2.6298,584,1.76226
2.67525,583,1.79267
2.72091,586,1.82322
2.76676,589,1.85406
2.81286,591,1.88474
2.85916,594,1.91605
2.9057,596,1.94676
2.95244,596,1.97766
2.99944,595,2.00962
