spring_displacement,mag2,interpolated_tension
0,364,0
0.0355872,364,0.0241993
0.07125,365,0.048025
0.106999,365,0.0717595
0.142893,365,0.0961673
0.17889,365,0.120068
0.214989,365,0.144193
0.251199,365,0.168791
0.287536,365,0.192774
0.323978,366,0.217305
0.360521,367,0.241944
0.397177,367,0.266137
0.433959,367,0.291092
0.470858,368,0.315766
0.507869,369,0.340351
0.544989,369,0.365592
0.582252,370,0.390286
0.619625,372,0.415345
0.657111,373,0.440693
0.694733,374,0.465524
0.732502,375,0.491101
0.770387,377,0.516456
0.808384,378,0.541701
0.846494,379,0.567616
0.884789,380,0.592961
0.923192,381,0.618771
0.961708,381,0.644727
1.00035,381,0.670237
1.03914,381,0.696614
1.07808,381,0.722534
1.11715,382,0.748662
1.15634,384,0.775183
1.19571,386,0.801168
1.23522,387,0.827948
1.27486,391,0.854408
1.31463,393,0.880951
1.35453,394,0.90799
1.39463,395,0.934454
1.43486,397,0.961707
1.47524,397,0.98866
1.51577,397,1.01573
1.55645,398,1.04326
1.5973,400,1.07022
1.63831,399,1.09805
1.6795,400,1.12547
1.72084,402,1.15317
1.76231,402,1.18113
1.80393,402,1.20867
1.84577,405,1.23713
1.88777,407,1.26493
1.92997,409,1.29338
1.97231,413,1.32172
2.0148,416,1.35007
2.0575,420,1.37895
2.10039,421,1.40726
2.14345,423,1.43655
2.18671,423,1.46523
2.23013,423,1.49449
2.27375,424,1.52368
2.31757,427,1.55295
2.36157,429,1.58264
2.40577,431,1.61181
2.45013,433,1.64109
2.49474,434,1.67142
2.53955,433,1.7019
2.58458,433,1.73182
2.6298,433,1.76226
2.67525,436,1.79267
2.72091,438,1.82322
2.76676,440,1.85406
2.81286,443,1.88474
2.85916,445,1.91605
2.9057,447,1.94676
2.95244,449,1.97766
2.99944,452,2.00962
