spring_displacement,mag2,interpolated_tension
0,449,0
0.0355872,449,0.0241993
0.07125,449,0.048025
0.106999,450,0.0717595
0.142893,451,0.0961673
0.17889,451,0.120068
0.214989,452,0.144193
0.251199,452,0.168791
0.287536,453,0.192774
0.323978,453,0.217305
0.360521,453,0.241944
0.397177,453,0.266137
0.433959,453,0.291092
0.470858,455,0.315766
0.507869,457,0.340351
0.544989,458,0.365592
0.582252,459,0.390286
0.619625,461,0.415345
0.657111,462,0.440693
0.694733,463,0.465524
0.732502,464,0.491101
0.770387,466,0.516456
0.808384,466,0.541701
0.846494,466,0.567616
0.884789,465,0.592961
0.923192,466,0.618771
0.961708,467,0.644727
1.00035,468,0.670237
1.03914,470,0.696614
1.07808,471,0.722534
1.11715,472,0.748662
1.15634,473,0.775183
1.19571,473,0.801168
1.23522,474,0.827948
1.27486,475,0.854408
1.31463,474,0.880951
1.35453,475,0.90799
1.39463,476,0.934454
1.43486,476,0.961707
1.47524,476,0.98866
1.51577,477,1.01573
1.55645,476,1.04326
1.5973,477,1.07022
1.63831,477,1.09805
1.6795,477,1.12547
1.72084,478,1.15317
1.76231,478,1.18113
1.80393,479,1.20867
1.84577,480,1.23713
1.88777,480,1.26493
1.92997,487,1.29338
1.97231,487,1.32172
2.0148,487,1.35007
2.0575,487,1.37895
2.10039,490,1.40726
2.14345,488,1.43655
2.18671,491,1.46523
2.23013,495,1.49449
2.27375,498,1.52368
2.31757,498,1.55295
2.36157,498,1.58264
2.40577,498,1.61181
2.45013,501,1.64109
2.49474,504,1.67142
2.53955,508,1.7019
2.58458,511,1.73182
2.6298,514,1.76226
2.67525,514,1.79267
2.72091,516,1.82322
2.76676,519,1.85406
2.81286,521,1.88474
2.85916,523,1.91605
2.9057,526,1.94676
2.95244,526,1.97766
2.99944,526,2.00962
