spring_displacement,mag2,interpolated_tension
0,412,0
0.0355872,413,0.0241993
0.07125,413,0.048025
0.106999,413,0.0717595
0.142893,413,0.0961673
0.17889,413,0.120068
0.214989,414,0.144193
0.251199,414,0.168791
0.287536,415,0.192774
0.323978,416,0.217305
0.360521,416,0.241944
0.397177,416,0.266137
0.433959,416,0.291092
0.470858,417,0.315766
0.507869,418,0.340351
0.544989,419,0.365592
0.582252,420,0.390286
0.619625,423,0.415345
0.657111,424,0.440693
0.694733,425,0.465524
0.732502,426,0.491101
0.770387,428,0.516456
0.808384,429,0.541701
0.846494,430,0.567616
0.884789,431,0.592961
0.923192,433,0.618771
0.961708,433,0.644727
1.00035,433,0.670237
1.03914,433,0.696614
1.07808,432,0.722534
1.11715,434,0.748662
1.15634,436,0.775183
1.19571,438,0.801168
1.23522,440,0.827948
1.27486,444,0.854408
1.31463,445,0.880951
1.35453,447,0.90799
1.39463,449,0.934454
1.43486,451,0.961707
1.47524,451,0.98866
1.51577,451,1.01573
1.55645,452,1.04326
1.5973,454,1.07022
1.63831,456,1.09805
1.6795,458,1.12547
1.72084,460,1.15317
1.76231,460,1.18113
1.80393,459,1.20867
1.84577,461,1.23713
1.88777,462,1.26493
1.92997,464,1.29338
1.97231,466,1.32172
2.0148,469,1.35007
2.0575,469,1.37895
2.10039,471,1.40726
2.14345,472,1.43655
2.18671,473,1.46523
2.23013,473,1.49449
2.27375,473,1.52368
2.31757,474,1.55295
2.36157,475,1.58264
2.40577,475,1.61181
2.45013,476,1.64109
2.49474,476,1.67142
2.53955,476,1.7019
2.58458,476,1.73182
2.6298,476,1.76226
2.67525,476,1.79267
2.72091,477,1.82322
2.76676,477,1.85406
2.81286,478,1.88474
2.85916,478,1.91605
2.9057,479,1.94676
2.95244,479,1.97766
2.99944,480,2.00962
