spring_displacement,mag2,interpolated_tension
0,249,0
0.039968,249,0.0271783
0.0801045,249,0.053869
0.120379,249,0.0808579
0.160787,249,0.108119
0.201345,248,0.134914
0.242095,248,0.162624
0.282979,249,0.189766
0.324033,249,0.217342
0.365261,250,0.245072
0.406645,251,0.272518
0.448173,251,0.300757
0.489933,252,0.328356
0.531837,252,0.356649
0.573904,253,0.384777
0.616144,253,0.412978
0.65856,254,0.44165
0.701155,254,0.469785
0.743926,254,0.49887
0.786919,255,0.527367
0.830078,255,0.556453
0.873435,256,0.585467
0.916987,256,0.614551
0.960711,257,0.644069
1.00463,257,0.673151
1.04876,257,0.70316
1.09312,257,0.732461
1.13766,259,0.762606
1.18242,259,0.792398
1.22739,260,0.822623
1.27255,262,0.852886
1.31794,262,0.8832
1.36355,261,0.913945
1.40938,263,0.944381
1.45542,264,0.975575
1.50172,263,1.00617
1.54823,262,1.0378
1.595,263,1.0687
1.642,264,1.10056
1.68926,265,1.13191
1.73674,266,1.16398
1.7845,269,1.19577
1.8325,270,1.2281
1.88075,270,1.2603
1.92925,270,1.29289
1.97803,270,1.3255
2.02709,270,1.35842
2.07641,271,1.39143
2.12602,271,1.42469
2.1759,271,1.45809
2.22608,272,1.49174
2.27657,273,1.52554
2.32734,274,1.55959
2.3784,275,1.59375
2.42979,276,1.62766
2.4815,276,1.66242
2.53352,276,1.6978
2.58585,277,1.73266
2.6385,278,1.76818
2.69151,280,1.80339
2.74487,281,1.83951
2.79855,284,1.87504
2.85261,285,1.91172
2.90706,287,1.94766
2.96189,288,1.98409
