spring_displacement,mag2,interpolated_tension
0,240,0
0.039968,240,0.0271783
0.0801045,240,0.053869
0.120379,240,0.0808579
0.160787,240,0.108119
0.201345,240,0.134914
0.242095,240,0.162624
0.282979,240,0.189766
0.324033,240,0.217342
0.365261,241,0.245072
0.406645,241,0.272518
0.448173,242,0.300757
0.489933,243,0.328356
0.531837,243,0.356649
0.573904,243,0.384777
0.616144,243,0.412978
0.65856,243,0.44165
0.701155,244,0.469785
0.743926,244,0.49887
0.786919,244,0.527367
0.830078,245,0.556453
0.873435,246,0.585467
0.916987,247,0.614551
0.960711,248,0.644069
1.00463,249,0.673151
1.04876,250,0.70316
1.09312,249,0.732461
1.13766,249,0.762606
1.18242,250,0.792398
1.22739,251,0.822623
1.27255,251,0.852886
1.31794,252,0.8832
1.36355,252,0.913945
1.40938,253,0.944381
1.45542,253,0.975575
1.50172,254,1.00617
1.54823,254,1.0378
1.595,255,1.0687
1.642,256,1.10056
1.68926,256,1.13191
1.73674,256,1.16398
1.7845,257,1.19577
1.8325,258,1.2281
1.88075,262,1.2603
1.92925,263,1.29289
1.97803,264,1.3255
2.02709,264,1.35842
2.07641,264,1.39143
2.12602,260,1.42469
2.1759,261,1.45809
2.22608,261,1.49174
2.27657,261,1.52554
2.32734,263,1.55959
2.3784,264,1.59375
2.42979,265,1.62766
2.4815,266,1.66242
2.53352,267,1.6978
2.58585,267,1.73266
2.6385,267,1.76818
2.69151,268,1.80339
2.74487,269,1.83951
2.79855,270,1.87504
2.85261,270,1.91172
2.90706,270,1.94766
2.96189,270,1.98409
