spring_displacement,mag2,interpolated_tension
0,383,0
0.039968,383,0.0271783
0.0801045,383,0.053869
0.120379,382,0.0808579
0.160787,382,0.108119
0.201345,382,0.134914
0.242095,383,0.162624
0.282979,383,0.189766
0.324033,384,0.217342
0.365261,384,0.245072
0.406645,385,0.272518
0.448173,385,0.300757
0.489933,385,0.328356
0.531837,386,0.356649
0.573904,387,0.384777
0.616144,388,0.412978
0.65856,389,0.44165
0.701155,390,0.469785
0.743926,390,0.49887
0.786919,391,0.527367
0.830078,393,0.556453
0.873435,394,0.585467
0.916987,395,0.614551
0.960711,396,0.644069
1.00463,396,0.673151
1.04876,397,0.70316
1.09312,398,0.732461
1.13766,393,0.762606
1.18242,394,0.792398
1.22739,394,0.822623
1.27255,395,0.852886
1.31794,396,0.8832
1.36355,404,0.913945
1.40938,405,0.944381
1.45542,407,0.975575
1.50172,408,1.00617
1.54823,408,1.0378
1.595,408,1.0687
1.642,408,1.10056
1.68926,408,1.13191
1.73674,409,1.16398
1.7845,409,1.19577
1.8325,412,1.2281
1.88075,414,1.2603
1.92925,416,1.29289
1.97803,418,1.3255
2.02709,420,1.35842
2.07641,420,1.39143
2.12602,422,1.42469
2.1759,423,1.45809
2.22608,425,1.49174
2.27657,426,1.52554
2.32734,428,1.55959
2.3784,427,1.59375
2.42979,429,1.62766
2.4815,432,1.66242
2.53352,434,1.6978
2.58585,435,1.73266
2.6385,438,1.76818
2.69151,437,1.80339
2.74487,438,1.83951
2.79855,438,1.87504
2.85261,438,1.91172
2.90706,441,1.94766
2.96189,441,1.98409
