spring_displacement,mag2,interpolated_tension
0,458,0
0.039968,458,0.0271783
0.0801045,458,0.053869
0.120379,458,0.0808579
0.160787,458,0.108119
0.201345,458,0.134914
0.242095,459,0.162624
0.282979,460,0.189766
0.324033,461,0.217342
0.365261,464,0.245072
0.406645,464,0.272518
0.448173,464,0.300757
0.489933,464,0.328356
0.531837,465,0.356649
0.573904,465,0.384777
0.616144,466,0.412978
0.65856,467,0.44165
0.701155,468,0.469785
0.743926,467,0.49887
0.786919,468,0.527367
0.830078,469,0.556453
0.873435,471,0.585467
0.916987,472,0.614551
0.960711,473,0.644069
1.00463,474,0.673151
1.04876,475,0.70316
1.09312,476,0.732461
1.13766,477,0.762606
1.18242,477,0.792398
1.22739,477,0.822623
1.27255,478,0.852886
1.31794,478,0.8832
1.36355,480,0.913945
1.40938,480,0.944381
1.45542,481,0.975575
1.50172,482,1.00617
1.54823,481,1.0378
1.595,481,1.0687
1.642,482,1.10056
1.68926,482,1.13191
1.73674,482,1.16398
1.7845,482,1.19577
1.8325,482,1.2281
1.88075,483,1.2603
1.92925,483,1.29289
1.97803,485,1.3255
2.02709,485,1.35842
2.07641,486,1.39143
2.12602,486,1.42469
2.1759,486,1.45809
2.22608,486,1.49174
2.27657,486,1.52554
2.32734,486,1.55959
2.3784,486,1.59375
2.42979,486,1.62766
2.4815,486,1.66242
2.53352,487,1.6978
2.58585,487,1.73266
2.6385,487,1.76818
2.69151,488,1.80339
2.74487,488,1.83951
2.79855,488,1.87504
2.85261,488,1.91172
2.90706,493,1.94766
2.96189,497,1.98409
